IAMJBSTYLEZ,40.7142691,-74.0059729
Moonbattery1,33.4483771,-112.0740373
whitneyhess,40.76496,-73.9909
josemasan,40.41650209,-3.70256424
beasimooi,-3.7629,29.6923
Cerus___,39.0997266,-94.5785667
NickHarperFSN,40.7142691,-74.0059729
DeafScribe,38.8951118,-77.0363658
elonjames,39.952335,-75.163789
pjcadams,46.2502448,-94.2505535
evgeniy_681,61.25,73.4166667
ChikwatiTaku,40.1483768,-89.3648183
hiddrog,51.50852878,-0.125741959
Ant08_12,39.000388,-76.749969
jaimegreyjoy,56.0423317,14.76175308
_monicagreen,40.7142691,-74.0059729
jkrandel,42.2711311,-89.0939952
B_Schmidt,30.639558,71.465575
MonsterMarcia,29.7632836,-95.3632715
joshabla,40.6501038,-73.9495823
DapperDalfred,30.2240897,-92.0198427
BlancaBlandon,49.24965739,-123.1193404
anayerbua,22.31597668,114.045167
Starksego,41.850033,-87.6500523
ThomasBellXU,39.12711,-84.51439
D_Dee100,8.1,-1.2
xLexxLove,33.7489954,-84.3879824
Cgerm1,34.0522342,-118.2436849
Chris_G_Mofo,44.9444101,-93.0932742
Sephirex,60.10867046,-113.6425781
donnabrazile,-14.60484716,-57.65625
NewYorkRetweets,40.7142691,-74.0059729
mariafeeney_,55.86514972,-4.257631302
PetrominahsPet,39.12711,-84.51439
startup_andy,34.0522342,-118.2436849
EmLaubster,32.7830556,-96.8066667
MarcSosnick,32.9252,-96.842
KesannKajae,37.3860517,-122.0838511
Mpheps_,-26.20226995,28.04363251
OE_Pirkins,25.7742658,-80.1936589
Snappleyard,40.7142691,-74.0059729
Aevalillith,45.5088375,-73.587809
saleemjourney,35.3075352,-82.6452148
NAT4THEMEDIA,34.68743,-116.78467
ComplexPop,34.2330593,-118.253409
AliyahRene,38.2542376,-85.759407
markreist,43.70011379,-79.41630419
RT_America,38.8951118,-77.0363658
karamcnair,49.24965739,-123.1193404
mosully,38.4087993,-121.3716178
Shi_Beezy,41.850033,-87.6500523
ghostcatbce,51.05011228,-114.0852852
JamesLeonardArt,40.6501038,-73.9495823
KTGallllo,47.11502,7.862087
HAWAyoudoing,39.0997266,-94.5785667
noainny,40.7142691,-74.0059729
sheismag,-14.60484716,-57.65625
Merlyn43,32.6781085,-117.0991967
mrjoeyvincent,44.9799654,-93.2638361
robtomorrow,47.6062095,-122.3320708
AndrewWPeters,-33.925839,18.423218
davidkendry09,51.74794067,-3.377785948
bmoreconnected,39.2903848,-76.6121893
saltlakeshitty,40.2338438,-111.6585337
L1LTROUBLEMAKER,-28.3686783,122.5368181
1RealRawRecords,40.7967667,-74.4815438
jaykayg,16.01793096,-16.48962021
AbbyMartin,-16.5,-68.15
kma,37.7749295,-122.4194155
DJD,40.7142691,-74.0059729
darlingnikki316,34.0522342,-118.2436849
BosUSPR,42.3339865,-71.1047742
92_antonio,19.249972,-103.727137
jetta_rae,37.8043722,-122.2708026
_jamilahh,35.2270869,-80.8431268
cwizumi,-14.60484716,-57.65625
NubianFelinity,33.4483771,-112.0740373
DariaMazey,40.7142691,-74.0059729
FleurDBrie,28.7505408,-82.5000976
AstralVeil,60.10867046,-113.6425781
callesteve,32.4487364,-99.7331439
Jord3Lynn,-45.6666667,168
win021,37.3688301,-122.0363496
FrancisJeffrey7,40.0527837,-123.0267417
darith1,45.4942838,-122.8670454
RamyWahd,30.06263142,31.24966621
Teagan_126,43.70011379,-79.41630419
mildmojo,38.20041778,-84.87762451
pattiagood_good,35.0844909,-106.6511367
damienpbuckley,-27.46793573,153.0280924
Sizwelancelot,-29,24
FloridaCityZoe,25.7742658,-80.1936589
byronpitts,40.7142691,-74.0059729
JordFro,52.48142139,-1.899829111
thelittleidiot,49.6116667,6.13
STVNSTRM,34.0522342,-118.2436849
shanebadoo,20.38582538,-72.33398438
TierraDelOeste,39.613321,-105.0166498
GatesofMemphis,35.1495343,-90.0489801
TheMummy82,40.7142691,-74.0059729
NourASSISyria,36.201241,37.161173
Grracy,-14.60484716,-57.65625
my2cnz,32.71571,-117.16472
SafeensS,37.7749295,-122.4194155
ericaasimonee,40.7142691,-74.0059729
JaveriaSal,18.3807819,-65.9573872
tomfnord,-41.369999,146.270004
LaurenDeStefano,-14.60484716,-57.65625
Naancyxo,-25,135
YossiGestetner,40.7142691,-74.0059729
darrylgoodgrip,36.1658899,-86.7844432
Abi_Ak,12.3749,-69.15777
arodjazz,42.2964859,-71.2925571
Pallaweee,34.0289259,-84.198579
tall_moll,41.850033,-87.6500523
TreyYingst,31.5,34.75
DJPerico,40.84985217,-73.86640549
sashleyalways,29.7632836,-95.3632715
GuyHorton,34.0522342,-118.2436849
imbeeyo,40.7142691,-74.0059729
WatcherOnAWall,33.7489954,-84.3879824
coreyweeks101,-24.46680355,114.3368492
AnonyInfo2,25.095379,55.161714
Muzzakh,44.0001313,-120.5013876
IAmSophiaNelson,38.8951118,-77.0363658
johavans,40.6501038,-73.9495823
Kismetdipity,-28.00029,153.430878
AmyDuffuor,40.6501038,-73.9495823
SZ_TopNews,48.13743255,11.57549143
DanteB4u,-14.60484716,-57.65625
BustaRhymes,38.8942785,-77.0477549
josh_ag,37.654656,-122.4077498
SteveRustad1,47.9252568,-97.0328547
dollycent,34.68743,-116.78467
RealestWithin,37.8043722,-122.2708026
INNERTIAPROJECT,40.7142691,-74.0059729
EST_Laced_Up,-3.7629,29.6923
MiscellanyInfo,49.24965739,-123.1193404
KhaledBeydoun,42.331427,-83.0457538
CuriousScout,40.8501001,-73.9354149
Jacques_Jiang,35,105
dianna_tg,19.355288,-99.06224
Valee_Lop,25.583333,-99.75
PBillmeyer,41.850033,-87.6500523
moetant36,52.52436817,13.41053009
Pol_Sec_Analyst,-33.925839,18.423218
seanos05,1.289668839,103.850069
aletweetsnews,38.8951118,-77.0363658
thaumatropia,41.850033,-87.6500523
circlesoffire,40.6501038,-73.9495823
IvanPer4,40.7142691,-74.0059729
HMason9,29.7632836,-95.3632715
DannyEverybody,53.271944,-9.048889
TheDemocrats,38.8951118,-77.0363658
mejarc,37.8043722,-122.2708026
NarinderSingh,40.7142691,-74.0059729
khstar126,29.7632836,-95.3632715
clear_plums,40.6501038,-73.9495823
fashionopinions,37.566,126.9784
CaraQuici,33.9908445,-118.4600787
Hollywoodqueen7,34.0522342,-118.2436849
kkru,37.3393857,-121.8949555
msalazar408,24.224243,-76.479288
whitneyhess,40.76496,-73.9909
tin_giun,25.067653,55.305573
kln_nurv,13.753979,100.501444
JChombe,45.41116508,-75.69811821
ringoffireradio,30.421309,-87.2169149
