weaves66,-14.60484716,-57.65625
Usmclm,34.16297,132.22
homelikecarcass,51.50852878,-0.125741959
CoolKidzCaptain,29.7632836,-95.3632715
SoWhatSueMe,33.5225261,-117.7075526
alexis_cruz23,10.060694,-2.501922
BufordColtrain,47.6062095,-122.3320708
AnitaStewart,27.9475216,-82.4584279
stephenmfee,40.7142691,-74.0059729
besosylegramos,25.7742658,-80.1936589
KathyGoodGirl,38.63162273,-90.24925232
AlexsaurusZilla,28.5999998,-81.3392352
JustABrick,-14.60484716,-57.65625
HuhKnee_Nut,41.850033,-87.6500523
_netSloth,41.7775997,-72.6759261
Mr_P_Pullen,52.5,-3.5
PopRockSpaceboi,45.5234515,-122.6762071
Liz_Nemmers,44.9799654,-93.2638361
jbrownlee55,33.5805955,-112.2373779
CinnaAyn,16.01793096,-16.48962021
ekholcombe_,51.50852878,-0.125741959
KnucklDraginSam,22,79
destinflexin,38.6272733,-90.1978889
Quayla15,35.7503468,-86.250271
freezedriedmule,-36.7333333,174.75
SashelyFel,21,-86
ALEUREDELINFO,49.19906,0.49988
dadillac75,36.9167228,-92.0168199
PregnancyCrisis,45.0269101,-93.0877197
hurt_john,40.5240611,-97.1409087
fifthpastor,39.952335,-75.163789
chantalflowers,33.565038,-117.727116
JacobPedersen69,29.5293998,-95.2010447
manuelconectado,10.488011,-66.879193
KindallRenee,33.9939861,-96.370824
smgliberty,-14.60484716,-57.65625
GoaTranceNET,52.3740272,4.889688492
Rucifel1,34.68743,-116.78467
Photoham,34.0522342,-118.2436849
SethXenias,40.0378755,-76.3055144
matt_mccutcheon,39.7683765,-86.1580423
TLB8275,48.85613168,2.298030853
justcharbar,38.5815719,-121.4943996
tedalexandro,40.7720458,-73.9301374
ego__invictus,39.952335,-75.163789
quemamoto,10.66516,-63.25387
GirlNamedMariaS,44.9444101,-93.0932742
KyleMazzaWUNF,38.8951118,-77.0363658
MsAutumnWind,43.70011379,-79.41630419
jayflygerian,51.50852878,-0.125741959
Edub526,40.6501038,-73.9495823
PaulSchmehl,32.9481789,-96.7297206
insightshopper,51.24786866,-0.42059828
tracyshaun,38.1074199,-122.5697032
delish_donuts,12.990823,7.601769
HallyMk1,52.63859977,-1.131693707
WeActRadio,38.8951118,-77.0363658
christymuhammad,39.0003906,-75.4999224
Honey_Spiffy,42.331427,-83.0457538
JAZZYCAB,51.50852878,-0.125741959
colleenkelly,16.01793096,-16.48962021
_hamdan911,23.75,54.5
NitroTurbo86,48.69096039,9.140625
PaulRobe1,42.3584308,-71.0597732
CarneiroMarta,-22.90642,-43.18223
ItsImrielJay,38.88101128,-77.10428238
